img,id_poroto,area_mm2,perimetro_mm,eje_mayor_mm,eje_menor_mm,cx_px,cy_px,RGB_dom,HSV_dom,proportion_dom,area_px_dom,image_path,RGB_lote,HSV_lote,area_px_lote
PL15_1.TIF,10,100.08548531250001,38.60307254337258,12.980886311816302,9.922558166086953,3439.1333836934077,1602.8833056352923,"(217, 204, 181)","(19, 42, 217)",0.5721911668429269,99285,/content/drive/MyDrive/datasCo/Imagenes_Scaner/PL_cropped/PL15_1.TIF,"(199, 186, 161)","(20, 49, 199)",99285
PL15_1.TIF,11,113.9947316875,42.47757359841188,14.669385625777942,10.036824042550089,3538.7305076801995,2120.506654404287,"(219, 207, 185)","(19, 40, 219)",0.5712706596040077,113083,/content/drive/MyDrive/datasCo/Imagenes_Scaner/PL_cropped/PL15_1.TIF,"(201, 188, 166)","(19, 44, 201)",113083
PL15_2.TIF,1,81.622820625,34.943731564001524,11.776800050033973,8.861119041245875,1429.9096455477338,2327.593207360751,"(208, 197, 172)","(21, 44, 208)",0.44882055082129185,80970,/content/drive/MyDrive/datasCo/Imagenes_Scaner/PL_cropped/PL15_2.TIF,"(184, 171, 144)","(20, 55, 184)",80970
PL15_2.TIF,2,118.38282775,42.57034041545592,15.447415859968464,9.806273152622701,1780.629364079158,499.7566844919786,"(218, 204, 182)","(18, 42, 218)",0.5473875131986784,117436,/content/drive/MyDrive/datasCo/Imagenes_Scaner/PL_cropped/PL15_2.TIF,"(200, 188, 166)","(19, 43, 200)",117436
PL15_2.TIF,3,97.796175375,38.00153145121849,12.68600813088873,9.894563921043693,1802.4389778794814,1517.7523037912053,"(218, 204, 174)","(20, 51, 218)",0.5711856020780506,97014,/content/drive/MyDrive/datasCo/Imagenes_Scaner/PL_cropped/PL15_2.TIF,"(204, 192, 164)","(21, 50, 204)",97014
PL15_2.TIF,4,99.44838981250001,39.54996474695748,13.455784955167509,9.504475094982293,2368.5259647451167,1709.1291090995712,"(216, 202, 172)","(20, 52, 216)",0.5537185893992074,98653,/content/drive/MyDrive/datasCo/Imagenes_Scaner/PL_cropped/PL15_2.TIF,"(201, 188, 160)","(20, 52, 201)",98653
PL15_2.TIF,5,112.150985375,41.197773711194905,14.364272345745286,9.995489258331208,2467.109164614306,2480.1871213619283,"(213, 199, 175)","(19, 45, 213)",0.5410771747532673,111254,/content/drive/MyDrive/datasCo/Imagenes_Scaner/PL_cropped/PL15_2.TIF,"(195, 182, 158)","(19, 48, 195)",111254
PL15_2.TIF,6,81.09963618750001,34.82575717610844,11.94477491653632,8.690385235737116,2675.214043330723,1135.7248760114853,"(212, 197, 166)","(20, 55, 212)",0.5775316652372251,80451,/content/drive/MyDrive/datasCo/Imagenes_Scaner/PL_cropped/PL15_2.TIF,"(196, 183, 154)","(21, 55, 196)",80451
PL15_2.TIF,7,85.28107943750001,35.77957894639932,12.540128015208069,8.689079297529274,2737.2889750469863,169.5979148689701,"(213, 203, 185)","(19, 34, 213)",0.5730800600479911,84599,/content/drive/MyDrive/datasCo/Imagenes_Scaner/PL_cropped/PL15_2.TIF,"(193, 184, 165)","(20, 37, 193)",84599
PL15_2.TIF,8,100.76491943750001,39.438919925770385,13.663833335053802,9.45169909766619,2764.539541211897,1973.253784051461,"(219, 207, 185)","(19, 40, 219)",0.4951129963284947,99959,/content/drive/MyDrive/datasCo/Imagenes_Scaner/PL_cropped/PL15_2.TIF,"(200, 188, 166)","(19, 43, 200)",99959
PL15_2.TIF,9,118.86669775,42.274856950542386,14.872580104243234,10.216862651588345,3233.3483242308084,917.3675158587469,"(217, 202, 179)","(18, 45, 217)",0.6065843481800604,117916,/content/drive/MyDrive/datasCo/Imagenes_Scaner/PL_cropped/PL15_2.TIF,"(202, 189, 166)","(19, 45, 202)",117916
PL15_2.TIF,10,97.558272625,38.50447114998422,13.43061152417941,9.322327341657207,3537.458926615553,2636.052429271115,"(214, 202, 178)","(20, 43, 214)",0.570553224906487,96778,/content/drive/MyDrive/datasCo/Imagenes_Scaner/PL_cropped/PL15_2.TIF,"(196, 186, 163)","(21, 43, 196)",96778
PL15_2.TIF,11,112.8777984375,42.16645566993703,14.56869470932854,10.009878317711058,3633.8524402768476,1633.467711542755,"(218, 206, 186)","(19, 37, 218)",0.5664657289573566,111975,/content/drive/MyDrive/datasCo/Imagenes_Scaner/PL_cropped/PL15_2.TIF,"(199, 188, 166)","(20, 42, 199)",111975
PL15_2.TIF,12,101.26895068750001,39.07784041545591,13.063367859413313,9.966493967971047,3824.717616141909,2039.3937924924596,"(217, 203, 180)","(19, 43, 217)",0.5748315233080162,100459,/content/drive/MyDrive/datasCo/Imagenes_Scaner/PL_cropped/PL15_2.TIF,"(198, 185, 161)","(19, 48, 198)",100459
PL16_1.TIF,1,109.7024015625,40.46152877722477,14.147997825090776,9.90771068483343,1574.2474707098552,2039.91637031932,"(216, 199, 168)","(19, 57, 216)",0.5815667355846542,108825,/content/drive/MyDrive/datasCo/Imagenes_Scaner/PL_cropped/PL16_1.TIF,"(200, 184, 154)","(20, 59, 200)",108825
PL16_1.TIF,2,91.9584854375,36.91751864516503,13.059164990926586,8.993229529826815,1596.806211152889,996.5800181971651,"(215, 199, 170)","(19, 53, 215)",0.5659099130701687,91223,/content/drive/MyDrive/datasCo/Imagenes_Scaner/PL_cropped/PL16_1.TIF,"(197, 184, 157)","(20, 52, 197)",91223
PL16_1.TIF,3,120.32032387500001,42.3845800014386,14.321369035044166,10.811250694085526,2265.232443573116,2660.062299971514,"(218, 203, 177)","(19, 48, 218)",0.5718845825164631,119358,/content/drive/MyDrive/datasCo/Imagenes_Scaner/PL_cropped/PL16_1.TIF,"(202, 188, 162)","(20, 50, 202)",119358
PL16_1.TIF,4,337.41968806250003,117.0757058791036,37.68054713868708,14.356456441355828,2339.5431269624555,1924.4915526662503,"(220, 201, 167)","(19, 61, 220)",0.6302562432593115,334721,/content/drive/MyDrive/datasCo/Imagenes_Scaner/PL_cropped/PL16_1.TIF,"(206, 188, 155)","(19, 63, 206)",334721
PL16_1.TIF,5,103.13487437500001,39.81221608395434,13.287102041487486,9.979816075035105,2557.6302707457726,1151.591887401036,"(217, 201, 173)","(19, 52, 217)",0.5394585084546966,102310,/content/drive/MyDrive/datasCo/Imagenes_Scaner/PL_cropped/PL16_1.TIF,"(199, 184, 157)","(19, 54, 199)",102310
PL16_1.TIF,6,102.8516088125,39.256123767586416,13.402385944950751,9.902817069809862,2782.663438826216,2040.7045741896911,"(218, 201, 169)","(20, 57, 218)",0.5804722186829235,102029,/content/drive/MyDrive/datasCo/Imagenes_Scaner/PL_cropped/PL16_1.TIF,"(204, 188, 156)","(20, 60, 204)",102029
PL16_1.TIF,7,83.888945125,35.85420060390717,12.85818612288823,8.364036878187708,3095.312576606023,1287.407003292557,"(213, 197, 165)","(20, 57, 213)",0.6073685981398255,83218,/content/drive/MyDrive/datasCo/Imagenes_Scaner/PL_cropped/PL16_1.TIF,"(196, 182, 152)","(20, 57, 196)",83218
PL16_1.TIF,8,79.43129275000001,34.54171608395435,11.909944868878938,8.506940857837302,3270.5533529620793,2823.11888928372,"(207, 186, 151)","(19, 69, 207)",0.5238971521397026,78796,/content/drive/MyDrive/datasCo/Imagenes_Scaner/PL_cropped/PL16_1.TIF,"(189, 170, 137)","(19, 70, 189)",78796
PL16_1.TIF,9,108.23567062500001,40.38371608395435,13.855455386969707,10.030432434049965,3337.4345068454877,1868.853385489429,"(218, 201, 174)","(18, 51, 218)",0.5141752817360529,107370,/content/drive/MyDrive/datasCo/Imagenes_Scaner/PL_cropped/PL16_1.TIF,"(197, 182, 153)","(20, 57, 197)",107370
PL16_1.TIF,10,119.00581037500001,41.9541659147798,14.195432033440309,10.788746824660647,3783.72584579938,288.02131228082067,"(218, 204, 170)","(21, 56, 218)",0.5902214240940586,118054,/content/drive/MyDrive/datasCo/Imagenes_Scaner/PL_cropped/PL16_1.TIF,"(203, 190, 158)","(21, 57, 203)",118054
PL16_2.TIF,1,105.0239835,39.49020327790088,13.383685361809063,10.126686801432092,581.480054518928,1793.5542309759655,"(214, 198, 168)","(20, 55, 214)",0.5837364662520157,104184,/content/drive/MyDrive/datasCo/Imagenes_Scaner/PL_cropped/PL16_2.TIF,"(199, 184, 156)","(20, 55, 199)",104184
PL16_2.TIF,2,94.48267393750001,37.45369047184743,13.09139433443675,9.219672812622491,1483.8170111067247,2036.105113787916,"(216, 200, 171)","(19, 53, 216)",0.5946782704911057,93727,/content/drive/MyDrive/datasCo/Imagenes_Scaner/PL_cropped/PL16_2.TIF,"(200, 186, 158)","(20, 54, 200)",93727
PL16_2.TIF,3,219.2304083125,70.82213868371845,22.44123947987754,13.438769246493749,1839.5568129043531,1642.6948780790613,"(219, 202, 170)","(20, 57, 219)",0.6374351381394491,217477,/content/drive/MyDrive/datasCo/Imagenes_Scaner/PL_cropped/PL16_2.TIF,"(205, 189, 157)","(20, 60, 205)",217477
PL16_2.TIF,4,120.00278418750001,42.33042632879711,14.268511564328376,10.803143900525365,2072.1551036180203,2838.343220516956,"(215, 199, 173)","(19, 50, 215)",0.5636453689945518,119043,/content/drive/MyDrive/datasCo/Imagenes_Scaner/PL_cropped/PL16_2.TIF,"(197, 183, 157)","(20, 52, 197)",119043
PL16_2.TIF,5,110.7568349375,40.88852504819176,14.219233824731727,9.950564858051155,2268.685613128123,2527.596135467958,"(216, 198, 165)","(19, 60, 216)",0.6012955545665826,109871,/content/drive/MyDrive/datasCo/Imagenes_Scaner/PL_cropped/PL16_2.TIF,"(201, 183, 151)","(19, 63, 201)",109871
PL16_2.TIF,6,83.7165664375,35.83140979371065,12.895337550655512,8.323509309378219,2511.8294218936267,2253.8329740990043,"(215, 199, 166)","(20, 58, 215)",0.6155092291501614,83047,/content/drive/MyDrive/datasCo/Imagenes_Scaner/PL_cropped/PL16_2.TIF,"(201, 185, 153)","(20, 61, 201)",83047
PL16_2.TIF,7,115.2658985,41.29021981298735,14.49979158131445,10.163601419152862,2750.994376617925,967.4483488420906,"(216, 197, 164)","(19, 61, 216)",0.6010109843979571,114344,/content/drive/MyDrive/datasCo/Imagenes_Scaner/PL_cropped/PL16_2.TIF,"(199, 183, 150)","(20, 63, 199)",114344
PL16_2.TIF,8,79.126857875,34.624362298529824,11.965428187631122,8.435335312931986,2777.676204550666,2501.570349326063,"(211, 188, 152)","(18, 71, 211)",0.576621860045949,78494,/content/drive/MyDrive/datasCo/Imagenes_Scaner/PL_cropped/PL16_2.TIF,"(195, 174, 139)","(19, 73, 195)",78494
PL16_2.TIF,9,107.7427280625,40.301069869378864,13.746636473401644,10.066450087914438,3047.6681449462485,2111.821886022773,"(219, 203, 177)","(19, 49, 219)",0.5890008514141896,106881,/content/drive/MyDrive/datasCo/Imagenes_Scaner/PL_cropped/PL16_2.TIF,"(201, 186, 159)","(19, 53, 201)",106881
PL16_2.TIF,10,102.36773881250001,39.517280114221634,13.33951123312936,9.878729378046176,3217.745876374952,1456.510128115491,"(218, 201, 172)","(19, 54, 218)",0.604959182266689,101549,/content/drive/MyDrive/datasCo/Imagenes_Scaner/PL_cropped/PL16_2.TIF,"(202, 186, 157)","(19, 57, 202)",101549
PL16_2.TIF,11,119.56528506250001,42.37423261904081,14.185436054603468,10.835135924090018,3603.8244399666128,1713.4918935325313,"(219, 204, 170)","(21, 57, 219)",0.6052660422059034,118609,/content/drive/MyDrive/datasCo/Imagenes_Scaner/PL_cropped/PL16_2.TIF,"(205, 191, 158)","(21, 58, 205)",118609
PL17_1.TIF,1,101.925199375,39.1779903590644,13.769933506182765,9.478156853816664,1800.567718326575,1455.3902482444862,"(213, 195, 160)","(20, 63, 213)",0.5976263475422807,101110,/content/drive/MyDrive/datasCo/Imagenes_Scaner/PL_cropped/PL17_1.TIF,"(198, 183, 150)","(21, 62, 198)",101110
PL17_1.TIF,2,120.598549125,42.62636335356911,14.87258159104954,10.42149335741993,2207.684445893308,1218.7166942507984,"(214, 197, 162)","(20, 62, 214)",0.6123927980340037,119634,/content/drive/MyDrive/datasCo/Imagenes_Scaner/PL_cropped/PL17_1.TIF,"(200, 184, 150)","(20, 64, 200)",119634
PL17_1.TIF,3,107.9241793125,40.59997114998421,13.79151381658309,10.085767363598926,2509.5978554282137,2194.03665200213,"(210, 192, 161)","(19, 60, 210)",0.4490057070268352,107061,/content/drive/MyDrive/datasCo/Imagenes_Scaner/PL_cropped/PL17_1.TIF,"(191, 171, 137)","(19, 72, 191)",107061
PL17_1.TIF,4,104.55624250000001,39.86108267543232,13.783554206906896,9.757551572645863,2614.313276128037,1816.9802448900887,"(219, 203, 169)","(20, 58, 219)",0.5683956806787505,103720,/content/drive/MyDrive/datasCo/Imagenes_Scaner/PL_cropped/PL17_1.TIF,"(206, 191, 158)","(21, 59, 206)",103720
PL17_1.TIF,5,109.6701435625,40.65202877722477,14.100119535477658,9.939048505332066,3057.7944628790456,1499.296241486125,"(211, 195, 164)","(20, 57, 211)",0.5882731425735112,108793,/content/drive/MyDrive/datasCo/Imagenes_Scaner/PL_cropped/PL17_1.TIF,"(195, 180, 150)","(20, 59, 195)",108793
PL17_2.TIF,1,102.25786000000001,39.14453145121849,13.753459182402752,9.510469854280965,1919.4994479495267,1236.744045741325,"(214, 197, 163)","(20, 61, 214)",0.6123422712933754,101440,/content/drive/MyDrive/datasCo/Imagenes_Scaner/PL_cropped/PL17_2.TIF,"(199, 184, 152)","(20, 60, 199)",101440
PL17_2.TIF,2,108.0874854375,40.40947114998421,13.772197634614606,10.114744363767361,2213.171446424741,2055.536965016834,"(211, 193, 160)","(19, 62, 211)",0.518069817110135,107223,/content/drive/MyDrive/datasCo/Imagenes_Scaner/PL_cropped/PL17_2.TIF,"(194, 178, 147)","(20, 62, 194)",107223
PL17_2.TIF,3,120.64996031250001,42.68986335356911,14.893521034170666,10.402828934997471,2398.5342941889126,1180.8188327693529,"(213, 195, 160)","(20, 63, 213)",0.5966161173079333,119685,/content/drive/MyDrive/datasCo/Imagenes_Scaner/PL_cropped/PL17_2.TIF,"(198, 181, 148)","(20, 64, 198)",119685
PL17_2.TIF,4,104.1298320625,39.69743273182384,13.717441660039528,9.755044919170205,3047.6102403748414,1858.922350116654,"(217, 203, 171)","(21, 54, 217)",0.6166393990144922,103297,/content/drive/MyDrive/datasCo/Imagenes_Scaner/PL_cropped/PL17_2.TIF,"(203, 190, 160)","(21, 54, 203)",103297
PL17_2.TIF,5,110.876794375,40.49289163966975,14.032099885288694,10.104349952527118,3076.1109646331483,893.4279207200655,"(212, 195, 164)","(19, 58, 212)",0.6244931357396127,109990,/content/drive/MyDrive/datasCo/Imagenes_Scaner/PL_cropped/PL17_2.TIF,"(196, 181, 151)","(20, 59, 196)",109990
PL18_1.TIF,1,81.50689343750001,35.086139247633604,12.386811942104451,8.460381409434751,1281.691336342836,186.2198503493909,"(212, 198, 166)","(21, 55, 212)",0.596116504854369,80855,/content/drive/MyDrive/datasCo/Imagenes_Scaner/PL_cropped/PL18_1.TIF,"(198, 186, 156)","(21, 54, 198)",80855
PL18_1.TIF,2,98.09960218750001,38.58470060390717,13.70520964310877,9.165563120521249,1452.1985202692288,2408.639223141345,"(213, 197, 169)","(19, 53, 213)",0.571782356265735,97315,/content/drive/MyDrive/datasCo/Imagenes_Scaner/PL_cropped/PL18_1.TIF,"(196, 182, 155)","(20, 53, 196)",97315
PL18_1.TIF,3,119.57536568750001,42.62691084874993,14.68178549861434,10.425625004012005,1596.5501563830414,1511.8657972162976,"(219, 202, 169)","(20, 58, 219)",0.5310447736028798,118619,/content/drive/MyDrive/datasCo/Imagenes_Scaner/PL_cropped/PL18_1.TIF,"(202, 186, 153)","(20, 62, 202)",118619
PL18_1.TIF,4,118.112667,42.10933774146219,14.768472946204886,10.233489208647464,1945.391412331012,2333.3760156356684,"(213, 197, 167)","(20, 55, 213)",0.6082804178615322,117168,/content/drive/MyDrive/datasCo/Imagenes_Scaner/PL_cropped/PL18_1.TIF,"(197, 183, 154)","(20, 56, 197)",117168
PL18_1.TIF,5,93.2971924375,37.559448211871015,13.156673938965035,9.060651278576744,2191.5595725599937,3038.320320688053,"(212, 194, 165)","(19, 57, 212)",0.6346554872448704,92551,/content/drive/MyDrive/datasCo/Imagenes_Scaner/PL_cropped/PL18_1.TIF,"(196, 181, 152)","(20, 57, 196)",92551
PL18_1.TIF,6,322.537661375,109.31439318583317,33.99295847733766,14.609450025846733,2247.6283012145345,1642.7035798448546,"(217, 201, 170)","(20, 55, 217)",0.6053530271720333,319958,/content/drive/MyDrive/datasCo/Imagenes_Scaner/PL_cropped/PL18_1.TIF,"(204, 187, 156)","(19, 60, 204)",319958
PL18_1.TIF,7,119.76084918750001,42.44653145121849,14.817653764902492,10.343383256110828,2398.3959411799365,1074.4974706025941,"(217, 200, 169)","(19, 56, 217)",0.6488168427392035,118803,/content/drive/MyDrive/datasCo/Imagenes_Scaner/PL_cropped/PL18_1.TIF,"(204, 188, 157)","(20, 59, 204)",118803
PL18_1.TIF,8,109.0854673125,40.3209903590644,13.664431898563196,10.215918893060328,2681.9913688743495,2175.358358053099,"(220, 205, 174)","(20, 53, 220)",0.6521719195605725,108213,/content/drive/MyDrive/datasCo/Imagenes_Scaner/PL_cropped/PL18_1.TIF,"(207, 193, 163)","(20, 54, 207)",108213
PL18_1.TIF,9,87.20950300000001,36.21076730816817,12.532518693238766,8.928026595080645,2745.9759455335675,1319.855245515073,"(214, 195, 165)","(18, 58, 214)",0.5621038342517285,86512,/content/drive/MyDrive/datasCo/Imagenes_Scaner/PL_cropped/PL18_1.TIF,"(199, 179, 150)","(18, 63, 199)",86512
PL18_1.TIF,10,93.886909,37.18692632879711,12.894697433650485,9.292485905843494,3045.307453616217,1895.3067127641298,"(216, 199, 168)","(19, 57, 216)",0.586797801065109,93136,/content/drive/MyDrive/datasCo/Imagenes_Scaner/PL_cropped/PL18_1.TIF,"(201, 185, 155)","(20, 58, 201)",93136
PL18_1.TIF,11,97.17016856250001,38.24463657363988,13.239115457385365,9.43424809813317,3178.4175303185916,1437.4467440581784,"(216, 198, 168)","(19, 57, 216)",0.59920326164763,96393,/content/drive/MyDrive/datasCo/Imagenes_Scaner/PL_cropped/PL18_1.TIF,"(201, 184, 155)","(19, 58, 201)",96393
PL18_2.TIF,1,93.844570375,37.525121093592695,13.283730164788002,9.026876492984302,1018.4934152576965,1471.0908221797324,"(213, 196, 165)","(19, 57, 213)",0.6118224590199154,93094,/content/drive/MyDrive/datasCo/Imagenes_Scaner/PL_cropped/PL18_2.TIF,"(198, 182, 152)","(20, 59, 198)",93094
PL18_2.TIF,2,218.4753695,76.37635906062096,25.631964894891542,13.071264036635446,1636.0823705289579,2466.295863940054,"(218, 201, 171)","(19, 55, 218)",0.5601906537226385,216728,/content/drive/MyDrive/datasCo/Imagenes_Scaner/PL_cropped/PL18_2.TIF,"(202, 186, 156)","(20, 58, 202)",216728
PL18_2.TIF,3,121.300160625,42.54271608395434,14.766689310990065,10.543764346407434,1779.036782182332,1837.3730906673316,"(214, 200, 174)","(20, 48, 214)",0.6360841020526884,120330,/content/drive/MyDrive/datasCo/Imagenes_Scaner/PL_cropped/PL18_2.TIF,"(199, 186, 160)","(20, 50, 199)",120330
PL18_2.TIF,4,100.47762162500001,38.632792920275094,13.386665177923069,9.594777993685064,1792.5311114232397,786.9171298432891,"(207, 191, 160)","(20, 58, 207)",0.5530027890924414,99674,/content/drive/MyDrive/datasCo/Imagenes_Scaner/PL_cropped/PL18_2.TIF,"(192, 177, 148)","(20, 58, 192)",99674
PL18_2.TIF,5,117.5189181875,41.95393913485057,14.72385159291211,10.213104135568724,2442.1631511678775,3028.908842930545,"(211, 195, 167)","(19, 53, 211)",0.6259446383997118,116579,/content/drive/MyDrive/datasCo/Imagenes_Scaner/PL_cropped/PL18_2.TIF,"(195, 181, 154)","(20, 54, 195)",116579
PL18_2.TIF,6,108.30018662500001,39.962327609402465,13.629547510567237,10.167651814488435,2473.5830742595454,1841.521343336374,"(219, 204, 174)","(20, 52, 219)",0.5824878530074278,107434,/content/drive/MyDrive/datasCo/Imagenes_Scaner/PL_cropped/PL18_2.TIF,"(203, 190, 161)","(21, 53, 203)",107434
PL18_2.TIF,7,86.4262384375,35.97965205368706,12.540226591848409,8.845907311075266,2895.206170175541,510.8805621974689,"(209, 192, 163)","(19, 56, 209)",0.46695048696564995,85735,/content/drive/MyDrive/datasCo/Imagenes_Scaner/PL_cropped/PL18_2.TIF,"(191, 173, 147)","(18, 59, 191)",85735
PL18_2.TIF,8,98.8072620625,38.32805706332541,13.42841107349586,9.407764549849308,3002.098809390208,2993.676505096055,"(213, 197, 168)","(19, 54, 213)",0.5929379597416775,98017,/content/drive/MyDrive/datasCo/Imagenes_Scaner/PL_cropped/PL18_2.TIF,"(197, 182, 155)","(19, 54, 197)",98017
PL18_2.TIF,9,120.150969375,42.55835054751565,14.757045828834435,10.415432499133496,3353.97327795956,1757.692239281819,"(214, 199, 171)","(20, 51, 214)",0.6217048410101519,119190,/content/drive/MyDrive/datasCo/Imagenes_Scaner/PL_cropped/PL18_2.TIF,"(197, 184, 156)","(20, 53, 197)",119190
PL18_2.TIF,10,83.094591875,35.63794553787729,12.434304636048362,8.589462341347847,3486.774863520563,573.5362125439767,"(211, 194, 161)","(20, 60, 211)",0.6139512313478103,82430,/content/drive/MyDrive/datasCo/Imagenes_Scaner/PL_cropped/PL18_2.TIF,"(196, 182, 150)","(21, 60, 196)",82430
PL18_2.TIF,11,94.021989375,37.22038523664302,12.927385955999359,9.283262104917808,3682.746821057146,2831.6472284764664,"(213, 197, 168)","(19, 54, 213)",0.5721989921732604,93270,/content/drive/MyDrive/datasCo/Imagenes_Scaner/PL_cropped/PL18_2.TIF,"(197, 183, 154)","(20, 56, 197)",93270
PL18_2.TIF,12,97.2387168125,38.424789191242084,13.37044671186896,9.342526074641532,3825.4007526357805,1281.8724976933684,"(214, 198, 168)","(20, 55, 214)",0.6178248203937342,96461,/content/drive/MyDrive/datasCo/Imagenes_Scaner/PL_cropped/PL18_2.TIF,"(198, 183, 155)","(20, 55, 198)",96461
PL19_1.TIF,1,82.07342456250001,34.859216083954344,12.115370761179637,8.643162074412079,931.1907955341022,1315.5134431384108,"(208, 195, 172)","(19, 44, 208)",0.5270029600697643,81417,/content/drive/MyDrive/datasCo/Imagenes_Scaner/PL_cropped/PL19_1.TIF,"(190, 179, 156)","(20, 46, 190)",81417
PL19_1.TIF,2,107.167124375,39.768636573639874,13.716992913391502,9.971507463107727,1368.8890226695514,1624.383444643025,"(216, 201, 177)","(18, 46, 216)",0.6048161038472392,106310,/content/drive/MyDrive/datasCo/Imagenes_Scaner/PL_cropped/PL19_1.TIF,"(198, 185, 162)","(19, 46, 198)",106310
PL19_1.TIF,3,116.61569418750001,41.40555066029868,14.05365423920638,10.602786864444141,1660.4478877622469,2719.1385078187805,"(216, 203, 177)","(20, 46, 216)",0.5589758218580085,115683,/content/drive/MyDrive/datasCo/Imagenes_Scaner/PL_cropped/PL19_1.TIF,"(198, 185, 161)","(19, 48, 198)",115683
PL19_1.TIF,4,92.159089875,37.14147755301094,12.786367060239249,9.226827176653641,1829.5247642799327,2225.7929382424363,"(215, 203, 180)","(20, 42, 215)",0.5908096519437335,91422,/content/drive/MyDrive/datasCo/Imagenes_Scaner/PL_cropped/PL19_1.TIF,"(198, 186, 164)","(19, 44, 198)",91422
PL19_1.TIF,5,88.82643525,35.94961096153296,12.28536427055113,9.235031101921127,2129.5064687457443,690.5804280720868,"(212, 199, 177)","(19, 42, 212)",0.5875663897589541,88116,/content/drive/MyDrive/datasCo/Imagenes_Scaner/PL_cropped/PL19_1.TIF,"(194, 183, 160)","(20, 45, 194)",88116
PL19_1.TIF,6,106.97357637500001,39.822563466352136,13.679113157224684,9.999885284946401,2160.331348121902,2741.3420249156597,"(217, 205, 183)","(19, 40, 217)",0.5964963531163422,106118,/content/drive/MyDrive/datasCo/Imagenes_Scaner/PL_cropped/PL19_1.TIF,"(200, 189, 168)","(20, 41, 200)",106118
PL19_1.TIF,7,102.32540018750001,39.04647755301094,13.01521675174083,10.110482044027119,2233.3107962997624,1577.173377205513,"(218, 204, 178)","(20, 47, 218)",0.6023821017269745,101507,/content/drive/MyDrive/datasCo/Imagenes_Scaner/PL_cropped/PL19_1.TIF,"(200, 187, 162)","(20, 48, 200)",101507
PL19_1.TIF,8,115.67617993750001,42.007866027562834,14.408123607432625,10.305417966754948,2233.5190281566174,1170.2448170386315,"(219, 207, 185)","(19, 40, 219)",0.5743740795287187,114751,/content/drive/MyDrive/datasCo/Imagenes_Scaner/PL_cropped/PL19_1.TIF,"(202, 190, 168)","(19, 43, 202)",114751
PL19_1.TIF,9,99.1923419375,38.482681394826976,12.831364011892967,9.922658026667591,3058.555452799317,1771.1129381396152,"(210, 196, 169)","(20, 50, 210)",0.5656663177471316,98399,/content/drive/MyDrive/datasCo/Imagenes_Scaner/PL_cropped/PL19_1.TIF,"(192, 179, 154)","(20, 50, 192)",98399
PL19_1.TIF,10,108.55321031250001,40.28169687487416,14.287538947895593,9.710380103282136,3353.2162139573757,2492.206881181223,"(190, 172, 140)","(19, 67, 190)",0.41974208283430353,107685,/content/drive/MyDrive/datasCo/Imagenes_Scaner/PL_cropped/PL19_1.TIF,"(191, 176, 147)","(20, 59, 191)",107685
PL19_1.TIF,11,93.0169510625,37.392286517248365,13.063191297147096,9.123558766810845,3477.8918101719896,1535.795118832161,"(212, 198, 175)","(19, 45, 212)",0.5752712060949574,92273,/content/drive/MyDrive/datasCo/Imagenes_Scaner/PL_cropped/PL19_1.TIF,"(194, 181, 159)","(19, 46, 194)",92273
PL19_2.TIF,1,118.112667,41.68134041545591,14.184571953116835,10.640111287684011,1176.092252150758,2164.1824303564113,"(219, 207, 183)","(20, 42, 219)",0.598465451317766,117168,/content/drive/MyDrive/datasCo/Imagenes_Scaner/PL_cropped/PL19_2.TIF,"(202, 190, 167)","(20, 44, 202)",117168
PL19_2.TIF,2,107.48668018750001,40.0810762724056,13.870940095087487,9.894875063272105,1600.7019891772252,1677.8158065030434,"(217, 203, 180)","(19, 43, 217)",0.5978223151734551,106627,/content/drive/MyDrive/datasCo/Imagenes_Scaner/PL_cropped/PL19_2.TIF,"(200, 188, 165)","(20, 45, 200)",106627
PL19_2.TIF,3,93.3717890625,37.39976357913517,12.90722530847004,9.262631661152817,1719.237419703104,2309.99142780027,"(216, 203, 180)","(19, 43, 216)",0.5899379217273955,92625,/content/drive/MyDrive/datasCo/Imagenes_Scaner/PL_cropped/PL19_2.TIF,"(197, 186, 164)","(20, 43, 197)",92625
PL19_2.TIF,4,89.60465950000001,36.19909815547951,12.34634128369441,9.27014246198767,2089.686931869319,1024.304034290343,"(212, 200, 177)","(20, 42, 212)",0.6013972639726397,88888,/content/drive/MyDrive/datasCo/Imagenes_Scaner/PL_cropped/PL19_2.TIF,"(195, 184, 161)","(20, 44, 195)",88888
PL19_2.TIF,5,107.39091425000001,40.25616858877353,13.682568072962837,10.034731611842654,2327.1815698569444,2707.438685089926,"(217, 205, 184)","(19, 39, 217)",0.5695753388653174,106532,/content/drive/MyDrive/datasCo/Imagenes_Scaner/PL_cropped/PL19_2.TIF,"(199, 188, 168)","(19, 40, 199)",106532
PL19_2.TIF,6,98.54415775000001,38.38649676209113,12.888594453850198,9.823199265778266,2510.9961536887763,1258.8454212529155,"(210, 194, 166)","(19, 53, 210)",0.5242235770694382,97756,/content/drive/MyDrive/datasCo/Imagenes_Scaner/PL_cropped/PL19_2.TIF,"(192, 178, 151)","(20, 54, 192)",97756
